名称,英文名称,星级,Id,类型,耐久,炮击,雷击,防空,航空,装填,反潜,命中,机动,耐久(增长),炮击(增长),雷击(增长),防空(增长),航空(增长),装填(增长),反潜(增长),命中(增长),机动(增长)
比叡,IJN Hiei,3,304022,4,1352,86,0,64,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
比叡,IJN Hiei,4,304023,4,1882,120,0,89,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
比叡,IJN Hiei,5,304024,4,2678,172,0,126,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
榛名,IJN Haruna,2,304031,4,1087,68,0,51,0,58,0,21,8,29852,877,0,1108,0,406,0,370,229
榛名,IJN Haruna,3,304032,4,1352,85,0,64,0,58,0,21,8,29852,877,0,1108,0,406,0,370,229
榛名,IJN Haruna,4,304033,4,1882,119,0,89,0,58,0,21,8,29852,877,0,1108,0,406,0,370,229
榛名,IJN Haruna,5,304034,4,2678,169,0,126,0,58,0,21,8,29852,877,0,1108,0,406,0,370,229
雾岛,IJN Kirishima,2,304041,4,1087,69,0,51,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
雾岛,IJN Kirishima,3,304042,4,1352,86,0,64,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
雾岛,IJN Kirishima,4,304043,4,1882,120,0,89,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
雾岛,IJN Kirishima,5,304044,4,2678,172,0,126,0,59,0,21,8,29852,890,0,1108,0,409,0,370,229
天城,IJN Amagi,3,304051,4,1260,80,39,35,0,54,0,21,9,34598,995,546,762,0,378,0,370,251
天城,IJN Amagi,4,304052,4,1567,100,49,44,0,54,0,21,9,34598,995,546,762,0,378,0,370,251
天城,IJN Amagi,5,304053,4,2182,140,68,61,0,54,0,21,9,34598,995,546,762,0,378,0,370,251
天城,IJN Amagi,6,304054,4,3104,199,98,86,0,54,0,21,9,34598,995,546,762,0,378,0,370,251
小比叡,IJN Hiei,2,304061,4,1062,68,31,46,0,59,0,21,9,29177,882,429,1007,0,409,0,370,246
小比叡,IJN Hiei,3,304062,4,1321,85,39,57,0,59,0,21,9,29177,882,429,1007,0,409,0,370,246
小比叡,IJN Hiei,4,304063,4,1839,119,54,80,0,59,0,21,9,29177,882,429,1007,0,409,0,370,246
小比叡,IJN Hiei,5,304064,4,2617,170,77,114,0,59,0,21,9,29177,882,429,1007,0,409,0,370,246
小天城,IJN Amagi,2,304071,4,1189,69,32,34,0,52,0,21,10,32656,890,440,737,0,363,0,370,263
小天城,IJN Amagi,3,304072,4,1479,86,40,42,0,52,0,21,10,32656,890,440,737,0,363,0,370,263
小天城,IJN Amagi,4,304073,4,2059,120,56,59,0,52,0,21,10,32656,890,440,737,0,363,0,370,263
小天城,IJN Amagi,5,304074,4,2929,172,79,84,0,52,0,21,10,32656,890,440,737,0,363,0,370,263
扶桑,IJN Fuso,2,305011,5,1143,74,0,41,0,51,0,20,5,31170,933,0,905,0,353,0,358,210
扶桑,IJN Fuso,3,305012,5,1422,92,0,51,0,51,0,20,5,31170,933,0,905,0,353,0,358,210
扶桑,IJN Fuso,4,305013,5,1980,129,0,71,0,51,0,20,5,31170,933,0,905,0,353,0,358,210
扶桑,IJN Fuso,5,305014,5,2816,184,0,102,0,51,0,20,5,31170,933,0,905,0,353,0,358,210
山城,IJN Yamashiro,2,305021,5,1208,74,0,41,0,51,0,20,5,32926,933,0,905,0,353,0,358,210
山城,IJN Yamashiro,3,305022,5,1503,92,0,51,0,51,0,20,5,32926,933,0,905,0,353,0,358,210
山城,IJN Yamashiro,4,305023,5,2092,129,0,71,0,51,0,20,5,32926,933,0,905,0,353,0,358,210
山城,IJN Yamashiro,5,305024,5,2976,184,0,102,0,51,0,20,5,32926,933,0,905,0,353,0,358,210
伊势,IJN Ise,2,305031,5,1181,76,0,43,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
伊势,IJN Ise,3,305032,5,1469,95,0,53,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
伊势,IJN Ise,4,305033,5,2045,132,0,74,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
伊势,IJN Ise,5,305034,5,2909,188,0,106,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
日向,IJN Hyūga,2,305041,5,1181,76,0,43,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
日向,IJN Hyūga,3,305042,5,1469,95,0,53,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
日向,IJN Hyūga,4,305043,5,2045,132,0,74,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
日向,IJN Hyūga,5,305044,5,2909,188,0,106,0,52,0,22,5,32038,951,0,933,0,361,0,377,210
长门,IJN Nagato,3,305051,5,1345,80,0,34,0,54,0,22,7,36505,991,0,745,0,375,0,377,239
长门,IJN Nagato,4,305052,5,1673,100,0,42,0,54,0,22,7,36505,991,0,745,0,375,0,377,239
长门,IJN Nagato,5,305053,5,2329,139,0,59,0,54,0,22,7,36505,991,0,745,0,375,0,377,239
长门,IJN Nagato,6,305054,5,3314,199,0,84,0,54,0,22,7,36505,991,0,745,0,375,0,377,239
陆奥,IJN Mutsu,2,305061,5,1309,78,0,34,0,53,0,22,6,35509,973,0,753,0,372,0,383,227
陆奥,IJN Mutsu,3,305062,5,1628,97,0,42,0,53,0,22,6,35509,973,0,753,0,372,0,383,227
陆奥,IJN Mutsu,4,305063,5,2266,136,0,59,0,53,0,22,6,35509,973,0,753,0,372,0,383,227
陆奥,IJN Mutsu,5,305064,5,3224,194,0,85,0,53,0,22,6,35509,973,0,753,0,372,0,383,227
加贺,IJN Kaga,3,305071,5,1376,81,40,35,0,55,0,22,8,37344,999,554,762,0,381,0,383,246
加贺,IJN Kaga,4,305072,5,1712,101,50,44,0,55,0,22,8,37344,999,554,762,0,381,0,383,246
加贺,IJN Kaga,5,305073,5,2383,141,70,61,0,55,0,22,8,37344,999,554,762,0,381,0,383,246
加贺,IJN Kaga,6,305074,5,3390,201,99,86,0,55,0,22,8,37344,999,554,762,0,381,0,383,246
土佐,IJN Tosa,3,305081,5,1335,81,40,37,0,53,0,22,7,36231,999,554,813,0,370,0,383,234
土佐,IJN Tosa,4,305082,5,1661,101,50,46,0,53,0,22,7,36231,999,554,813,0,370,0,383,234
土佐,IJN Tosa,5,305083,5,2312,141,70,64,0,53,0,22,7,36231,999,554,813,0,370,0,383,234
土佐,IJN Tosa,6,305084,5,3289,201,99,92,0,53,0,22,7,36231,999,554,813,0,370,0,383,234
武藏,IJN Musashi,3,305101,5,1819,91,0,43,0,57,0,22,7,48455,1091,0,933,0,394,0,388,234
武藏,IJN Musashi,4,305102,5,2263,114,0,53,0,57,0,22,7,48455,1091,0,933,0,394,0,388,234
武藏,IJN Musashi,5,305103,5,3150,159,0,74,0,57,0,22,7,48455,1091,0,933,0,394,0,388,234
武藏,IJN Musashi,6,305104,5,4480,226,0,106,0,57,0,22,7,48455,1091,0,933,0,394,0,388,234
三笠,IJN Mikasa,3,305111,5,884,63,0,32,0,60,0,22,3,24288,822,0,704,0,417,0,388,181
三笠,IJN Mikasa,4,305112,5,1100,79,0,40,0,60,0,22,3,24288,822,0,704,0,417,0,388,181
三笠,IJN Mikasa,5,305113,5,1531,110,0,56,0,60,0,22,3,24288,822,0,704,0,417,0,388,181
三笠,IJN Mikasa,6,305114,5,2178,156,0,79,0,60,0,22,3,24288,822,0,704,0,417,0,388,181
纪伊,IJN Kii,3,305121,5,1317,80,53,70,0,53,0,22,7,35726,995,711,1464,0,370,0,383,239
纪伊,IJN Kii,4,305122,5,1638,100,66,87,0,53,0,22,7,35726,995,711,1464,0,370,0,383,239
纪伊,IJN Kii,5,305123,5,2280,140,92,122,0,53,0,22,7,35726,995,711,1464,0,370,0,383,239
纪伊,IJN Kii,6,305124,5,3244,199,131,173,0,53,0,22,7,35726,995,711,1464,0,370,0,383,239
尾张,IJN Owari,3,305131,5,1405,80,53,70,0,53,0,22,8,38118,995,711,1464,0,370,0,383,246
尾张,IJN Owari,4,305132,5,1748,100,66,87,0,53,0,22,8,38118,995,711,1464,0,370,0,383,246
尾张,IJN Owari,5,305133,5,2433,140,92,122,0,53,0,22,8,38118,995,711,1464,0,370,0,383,246
尾张,IJN Owari,6,305134,5,3461,199,131,173,0,53,0,22,8,38118,995,711,1464,0,370,0,383,246
骏河,IJN Suruga,3,305141,5,1364,80,39,40,0,51,0,21,7,37006,995,546,879,0,356,0,370,239
骏河,IJN Suruga,4,305142,5,1697,100,49,50,0,51,0,21,7,37006,995,546,879,0,356,0,370,239
骏河,IJN Suruga,5,305143,5,2362,140,68,70,0,51,0,21,7,37006,995,546,879,0,356,0,370,239
骏河,IJN Suruga,6,305144,5,3360,199,98,99,0,51,0,21,7,37006,995,546,879,0,356,0,370,239
飞鹰,IJN Hiyō,2,306011,6,860,0,0,46,52,58,0,25,19,23453,0,0,1004,702,403,0,412,386
飞鹰,IJN Hiyō,3,306012,6,1070,0,0,57,65,58,0,25,19,23453,0,0,1004,702,403,0,412,386
飞鹰,IJN Hiyō,4,306013,6,1490,0,0,80,90,58,0,25,19,23453,0,0,1004,702,403,0,412,386
飞鹰,IJN Hiyō,5,306014,6,2119,0,0,114,129,58,0,25,19,23453,0,0,1004,702,403,0,412,386
隼鹰,IJN Jun'yō,2,306021,6,860,0,0,46,52,58,0,25,19,23453,0,0,1004,702,403,0,412,386
隼鹰,IJN Jun'yō,3,306022,6,1070,0,0,57,65,58,0,25,19,23453,0,0,1004,702,403,0,412,386
隼鹰,IJN Jun'yō,4,306023,6,1490,0,0,80,90,58,0,25,19,23453,0,0,1004,702,403,0,412,386
隼鹰,IJN Jun'yō,5,306024,6,2119,0,0,114,129,58,0,25,19,23453,0,0,1004,702,403,0,412,386
凤翔,IJN Hōshō,2,306031,6,599,0,0,48,53,65,0,26,18,16318,0,0,1044,720,450,0,429,380
凤翔,IJN Hōshō,3,306032,6,745,0,0,60,66,65,0,26,18,16318,0,0,1044,720,450,0,429,380
凤翔,IJN Hōshō,4,306033,6,1037,0,0,83,93,65,0,26,18,16318,0,0,1044,720,450,0,429,380
凤翔,IJN Hōshō,5,306034,6,1475,0,0,119,132,65,0,26,18,16318,0,0,1044,720,450,0,429,380
祥凤,IJN Shōhō,2,306051,6,714,0,0,46,52,65,0,25,19,19176,0,0,1011,702,454,0,412,397
祥凤,IJN Shōhō,3,306052,6,888,0,0,57,65,65,0,25,19,19176,0,0,1011,702,454,0,412,397
祥凤,IJN Shōhō,4,306053,6,1237,0,0,80,90,65,0,25,19,19176,0,0,1011,702,454,0,412,397
祥凤,IJN Shōhō,5,306054,6,1759,0,0,114,129,65,0,25,19,19176,0,0,1011,702,454,0,412,397
龙骧,IJN Ryūjō,2,306061,6,707,0,0,47,65,66,0,29,24,19284,0,0,1024,849,457,0,470,456
龙骧,IJN Ryūjō,3,306062,6,880,0,0,59,81,66,0,29,24,19284,0,0,1024,849,457,0,470,456
龙骧,IJN Ryūjō,4,306063,6,1225,0,0,82,113,66,0,29,24,19284,0,0,1024,849,457,0,470,456
龙骧,IJN Ryūjō,5,306064,6,1742,0,0,116,162,66,0,29,24,19284,0,0,1024,849,457,0,470,456
龙凤,IJN Ryūhō,3,306071,6,824,0,0,52,59,69,0,27,19,22470,0,0,1120,787,482,0,441,391
龙凤,IJN Ryūhō,4,306072,6,1025,0,0,65,74,69,0,27,19,22470,0,0,1120,787,482,0,441,391
龙凤,IJN Ryūhō,5,306073,6,1427,0,0,90,103,69,0,27,19,22470,0,0,1120,787,482,0,441,391
龙凤,IJN Ryūhō,6,306074,6,2030,0,0,128,147,69,0,27,19,22470,0,0,1120,787,482,0,441,391
千岁,IJN Chitose,2,306081,6,727,0,0,49,65,68,0,26,20,19816,0,0,1060,849,473,0,429,404
千岁,IJN Chitose,3,306082,6,904,0,0,61,81,68,0,26,20,19816,0,0,1060,849,473,0,429,404
千岁,IJN Chitose,4,306083,6,1259,0,0,85,113,68,0,26,20,19816,0,0,1060,849,473,0,429,404
千岁,IJN Chitose,5,306084,6,1791,0,0,121,162,68,0,26,20,19816,0,0,1060,849,473,0,429,404
千代田,IJN Chiyoda,2,306091,6,801,0,0,49,65,66,0,26,20,21844,0,0,1060,849,459,0,429,404
千代田,IJN Chiyoda,3,306092,6,996,0,0,61,81,66,0,26,20,21844,0,0,1060,849,459,0,429,404
千代田,IJN Chiyoda,4,306093,6,1387,0,0,85,113,66,0,26,20,21844,0,0,1060,849,459,0,429,404
千代田,IJN Chiyoda,5,306094,6,1974,0,0,121,162,66,0,26,20,21844,0,0,1060,849,459,0,429,404
赤城,IJN Akagi,3,307011,7,1128,0,0,61,78,48,0,31,13,28887,0,0,1295,973,333,0,456,322
赤城,IJN Akagi,4,307012,7,1403,0,0,76,97,48,0,31,13,28887,0,0,1295,973,333,0,456,322
赤城,IJN Akagi,5,307013,7,1953,0,0,106,136,48,0,31,13,28887,0,0,1295,973,333,0,456,322
赤城,IJN Akagi,6,307014,7,2778,0,0,151,194,48,0,31,13,28887,0,0,1295,973,333,0,456,322
加贺,IJN Kaga,3,307021,7,1159,0,0,61,78,48,0,31,11,29691,0,0,1299,970,333,0,456,297
加贺,IJN Kaga,4,307022,7,1442,0,0,76,97,48,0,31,11,29691,0,0,1299,970,333,0,456,297
加贺,IJN Kaga,5,307023,7,2007,0,0,106,136,48,0,31,11,29691,0,0,1299,970,333,0,456,297
加贺,IJN Kaga,6,307024,7,2855,0,0,151,193,48,0,31,11,29691,0,0,1299,970,333,0,456,297
苍龙,IJN Sōryū,2,307031,7,875,0,0,59,74,45,0,29,14,23481,0,0,1257,935,310,0,432,333
苍龙,IJN Sōryū,3,307032,7,1088,0,0,73,92,45,0,29,14,23481,0,0,1257,935,310,0,432,333
苍龙,IJN Sōryū,4,307033,7,1515,0,0,102,129,45,0,29,14,23481,0,0,1257,935,310,0,432,333
苍龙,IJN Sōryū,5,307034,7,2155,0,0,146,184,45,0,29,14,23481,0,0,1257,935,310,0,432,333
飞龙,IJN Hiryū,2,307041,7,912,0,0,59,74,45,0,29,14,24478,0,0,1249,939,310,0,432,333
飞龙,IJN Hiryū,3,307042,7,1134,0,0,73,92,45,0,29,14,24478,0,0,1249,939,310,0,432,333
飞龙,IJN Hiryū,4,307043,7,1579,0,0,102,129,45,0,29,14,24478,0,0,1249,939,310,0,432,333
飞龙,IJN Hiryū,5,307044,7,2246,0,0,145,184,45,0,29,14,24478,0,0,1249,939,310,0,432,333
翔鹤,IJN Shōkaku,3,307051,7,1152,0,0,66,79,44,0,30,14,29506,0,0,1394,986,307,0,444,333
翔鹤,IJN Shōkaku,4,307052,7,1433,0,0,82,99,44,0,30,14,29506,0,0,1394,986,307,0,444,333
翔鹤,IJN Shōkaku,5,307053,7,1995,0,0,115,138,44,0,30,14,29506,0,0,1394,986,307,0,444,333
翔鹤,IJN Shōkaku,6,307054,7,2837,0,0,164,197,44,0,30,14,29506,0,0,1394,986,307,0,444,333
瑞鹤,IJN Zuikaku,3,307061,7,1231,0,0,61,79,44,0,30,14,31539,0,0,1299,986,307,0,444,338
瑞鹤,IJN Zuikaku,4,307062,7,1531,0,0,76,99,44,0,30,14,31539,0,0,1299,986,307,0,444,338
瑞鹤,IJN Zuikaku,5,307063,7,2132,0,0,106,138,44,0,30,14,31539,0,0,1299,986,307,0,444,338
瑞鹤,IJN Zuikaku,6,307064,7,3033,0,0,151,197,44,0,30,14,31539,0,0,1299,986,307,0,444,338
大凤,IJN Taihō,3,307071,7,1240,0,0,60,76,44,0,28,13,32283,0,0,1280,953,307,0,420,327
大凤,IJN Taihō,4,307072,7,1543,0,0,75,95,44,0,28,13,32283,0,0,1280,953,307,0,420,327
大凤,IJN Taihō,5,307073,7,2148,0,0,104,132,44,0,28,13,32283,0,0,1280,953,307,0,420,327
大凤,IJN Taihō,6,307074,7,3055,0,0,149,189,44,0,28,13,32283,0,0,1280,953,307,0,420,327
信浓,IJN Shinano,3,307081,7,1462,0,0,60,84,46,0,27,11,38052,0,0,1276,1024,322,0,398,297
信浓,IJN Shinano,4,307082,7,1819,0,0,75,105,46,0,27,11,38052,0,0,1276,1024,322,0,398,297
信浓,IJN Shinano,5,307083,7,2532,0,0,104,146,46,0,27,11,38052,0,0,1276,1024,322,0,398,297
信浓,IJN Shinano,6,307084,7,3601,0,0,148,208,46,0,27,11,38052,0,0,1276,1024,322,0,398,297
小赤城,IJN Akagi,2,307091,7,1077,0,0,59,75,46,0,31,13,27252,0,0,1253,943,319,0,456,322
小赤城,IJN Akagi,3,307092,7,1340,0,0,73,94,46,0,31,13,27252,0,0,1253,943,319,0,456,322
小赤城,IJN Akagi,4,307093,7,1865,0,0,102,131,46,0,31,13,27252,0,0,1253,943,319,0,456,322
小赤城,IJN Akagi,5,307094,7,2654,0,0,145,186,46,0,31,13,27252,0,0,1253,943,319,0,456,322
赤城(μ兵装),IJN Akagi,3,307101,7,1128,0,0,61,78,48,0,31,13,28517,0,0,1295,970,333,0,456,322
赤城(μ兵装),IJN Akagi,4,307102,7,1403,0,0,76,97,48,0,31,13,28517,0,0,1295,970,333,0,456,322
赤城(μ兵装),IJN Akagi,5,307103,7,1953,0,0,106,136,48,0,31,13,28517,0,0,1295,970,333,0,456,322
赤城(μ兵装),IJN Akagi,6,307104,7,2778,0,0,151,193,48,0,31,13,28517,0,0,1295,970,333,0,456,322
大凤(μ兵装),IJN Taihō,3,307111,7,1240,0,0,58,76,44,0,26,13,31369,0,0,1245,954,307,0,391,327
大凤(μ兵装),IJN Taihō,4,307112,7,1543,0,0,72,95,44,0,26,13,31369,0,0,1245,954,307,0,391,327
大凤(μ兵装),IJN Taihō,5,307113,7,2148,0,0,101,132,44,0,26,13,31369,0,0,1245,954,307,0,391,327
大凤(μ兵装),IJN Taihō,6,307114,7,3055,0,0,144,189,44,0,26,13,31369,0,0,1245,954,307,0,391,327
葛城,IJN Katsuragi,3,307121,7,1014,0,0,58,80,44,0,32,13,27213,0,0,1245,991,307,0,479,322
葛城,IJN Katsuragi,4,307122,7,1261,0,0,72,100,44,0,32,13,27213,0,0,1245,991,307,0,479,322
葛城,IJN Katsuragi,5,307123,7,1756,0,0,101,139,44,0,32,13,27213,0,0,1245,991,307,0,479,322
葛城,IJN Katsuragi,6,307124,7,2497,0,0,144,199,44,0,32,13,27213,0,0,1245,991,307,0,479,322
小大凤,IJN Taihō,2,307131,7,1195,0,0,58,72,43,0,28,13,31109,0,0,1238,919,297,0,420,327
小大凤,IJN Taihō,3,307132,7,1487,0,0,72,90,43,0,28,13,31109,0,0,1238,919,297,0,420,327
小大凤,IJN Taihō,4,307133,7,2070,0,0,101,126,43,0,28,13,31109,0,0,1238,919,297,0,420,327
小大凤,IJN Taihō,5,307134,7,2944,0,0,143,179,43,0,28,13,31109,0,0,1238,919,297,0,420,327
伊19,IJN I19,3,308011,8,349,11,106,0,0,41,0,58,10,9945,151,1266,0,0,282,0,864,275
伊19,IJN I19,4,308012,8,434,14,132,0,0,41,0,58,10,9945,151,1266,0,0,282,0,864,275
伊19,IJN I19,5,308013,8,604,19,184,0,0,41,0,58,10,9945,151,1266,0,0,282,0,864,275
伊19,IJN I19,6,308014,8,860,27,263,0,0,41,0,58,10,9945,151,1266,0,0,282,0,864,275
伊26,IJN I26,2,308021,8,333,11,100,0,0,40,0,56,10,9495,157,1199,0,0,279,0,834,275
伊26,IJN I26,3,308022,8,414,14,125,0,0,40,0,56,10,9495,157,1199,0,0,279,0,834,275
伊26,IJN I26,4,308023,8,577,19,174,0,0,40,0,56,10,9495,157,1199,0,0,279,0,834,275
伊26,IJN I26,5,308024,8,821,28,249,0,0,40,0,56,10,9495,157,1199,0,0,279,0,834,275
伊58,IJN I58,2,308031,8,335,11,97,0,0,29,0,58,7,9554,151,1162,0,0,202,0,853,239
伊58,IJN I58,3,308032,8,417,14,121,0,0,29,0,58,7,9554,151,1162,0,0,202,0,853,239
伊58,IJN I58,4,308033,8,580,19,169,0,0,29,0,58,7,9554,151,1162,0,0,202,0,853,239
伊58,IJN I58,5,308034,8,826,27,241,0,0,29,0,58,7,9554,151,1162,0,0,202,0,853,239
伊25,IJN I25,2,308041,8,314,12,99,0,0,26,0,61,10,8936,170,1186,0,0,179,0,899,275
伊25,IJN I25,3,308042,8,391,15,124,0,0,26,0,61,10,8936,170,1186,0,0,179,0,899,275
伊25,IJN I25,4,308043,8,544,21,173,0,0,26,0,61,10,8936,170,1186,0,0,179,0,899,275
伊25,IJN I25,5,308044,8,773,30,246,0,0,26,0,61,10,8936,170,1186,0,0,179,0,899,275
伊56,IJN I56,2,308051,8,335,11,97,0,0,23,0,57,7,9554,151,1157,0,0,161,0,841,239
伊56,IJN I56,3,308052,8,417,14,121,0,0,23,0,57,7,9554,151,1157,0,0,161,0,841,239
伊56,IJN I56,4,308053,8,580,19,169,0,0,23,0,57,7,9554,151,1157,0,0,161,0,841,239
伊56,IJN I56,5,308054,8,826,27,240,0,0,23,0,57,7,9554,151,1157,0,0,161,0,841,239
伊168,IJN I168,3,308061,8,321,12,104,0,0,42,0,59,9,9156,170,1244,0,0,294,0,875,268
伊168,IJN I168,4,308062,8,399,15,130,0,0,42,0,59,9,9156,170,1244,0,0,294,0,875,268
伊168,IJN I168,5,308063,8,556,21,181,0,0,42,0,59,9,9156,170,1244,0,0,294,0,875,268
伊168,IJN I168,6,308064,8,791,30,258,0,0,42,0,59,9,9156,170,1244,0,0,294,0,875,268
扶桑.改,IJN Fuso,5,310014,10,2816,152,0,134,72,46,0,24,5,31170,806,0,1163,403,322,0,417,210
山城.改,IJN Yamashiro,5,310024,10,2976,152,0,134,72,46,0,24,5,32926,806,0,1163,403,322,0,417,210
伊势.改,IJN Ise,5,310034,10,2909,157,0,136,119,47,0,26,5,32183,826,0,1187,660,329,0,435,210
日向.改,IJN Hyūga,5,310044,10,2909,157,0,136,119,47,0,26,5,32183,826,0,1187,660,329,0,435,210
明石,IJN Akashi,3,312011,12,682,8,0,30,0,66,0,37,8,18587,114,0,652,0,462,0,540,296
明石,IJN Akashi,4,312012,12,848,10,0,37,0,66,0,37,8,18587,114,0,652,0,462,0,540,296
明石,IJN Akashi,5,312013,12,1181,14,0,52,0,66,0,37,8,18587,114,0,652,0,462,0,540,296
明石,IJN Akashi,6,312014,12,1680,20,0,74,0,66,0,37,8,18587,114,0,652,0,462,0,540,296
伊13,IJN I13,3,317011,17,428,9,99,0,47,40,0,59,7,12205,129,1186,0,643,277,0,870,234
伊13,IJN I13,4,317012,17,533,11,124,0,59,40,0,59,7,12205,129,1186,0,643,277,0,870,234
伊13,IJN I13,5,317013,17,742,16,173,0,82,40,0,59,7,12205,129,1186,0,643,277,0,870,234
伊13,IJN I13,6,317014,17,1055,23,246,0,116,40,0,59,7,12205,129,1186,0,643,277,0,870,234
樫野,IJN Kashino,2,319011,19,823,14,0,25,0,75,0,73,10,22442,188,0,545,0,521,0,1089,325
樫野,IJN Kashino,3,319012,19,1024,17,0,31,0,75,0,73,10,22442,188,0,545,0,521,0,1089,325
樫野,IJN Kashino,4,319013,19,1425,24,0,43,0,75,0,73,10,22442,188,0,545,0,521,0,1089,325
樫野,IJN Kashino,5,319014,19,2028,34,0,62,0,75,0,73,10,22442,188,0,545,0,521,0,1089,325
伊吹,IJN Ibuki,3,399011,3,824,51,54,36,0,69,0,47,10,20939,1096,1170,793,0,477,0,690,476
伊吹,IJN Ibuki,4,399012,3,824,51,54,36,0,69,0,47,10,20939,1096,1170,793,0,477,0,690,476
伊吹,IJN Ibuki,5,399013,3,824,51,54,36,0,69,0,47,10,20939,1096,1170,793,0,477,0,690,476
伊吹,IJN Ibuki,6,399014,3,824,51,54,36,0,69,0,47,10,20939,1096,1170,793,0,477,0,690,476
出云,IJN Izumo,3,399021,5,1423,84,0,44,0,54,0,20,7,38782,1660,0,963,0,374,0,358,239
出云,IJN Izumo,4,399022,5,1423,84,0,44,0,54,0,20,7,38782,1660,0,963,0,374,0,358,239
出云,IJN Izumo,5,399023,5,1423,84,0,44,0,54,0,20,7,38782,1660,0,963,0,374,0,358,239
出云,IJN Izumo,6,399024,5,1423,84,0,44,0,54,0,20,7,38782,1660,0,963,0,374,0,358,239
北风,IJN Kitakaze,3,399031,1,454,16,75,37,0,82,0,75,72,11540,352,1554,799,0,570,0,1110,1294
北风,IJN Kitakaze,4,399032,1,454,16,75,37,0,82,0,75,72,11540,352,1554,799,0,570,0,1110,1294
北风,IJN Kitakaze,5,399033,1,454,16,75,37,0,82,0,75,72,11540,352,1554,799,0,570,0,1110,1294
北风,IJN Kitakaze,6,399034,1,454,16,75,37,0,82,0,75,72,11540,352,1554,799,0,570,0,1110,1294
吾妻,IJN Azuma,3,399041,18,1291,58,0,42,0,62,0,43,11,33068,1237,0,919,0,433,0,636,263
吾妻,IJN Azuma,4,399042,18,1291,58,0,42,0,62,0,43,11,33068,1237,0,919,0,433,0,636,263
吾妻,IJN Azuma,5,399043,18,1291,58,0,42,0,62,0,43,11,33068,1237,0,919,0,433,0,636,263
吾妻,IJN Azuma,6,399044,18,1291,58,0,42,0,62,0,43,11,33068,1237,0,919,0,433,0,636,263
白龙,IJN Hakuryū,3,399051,7,1417,0,0,61,88,46,0,32,14,36893,0,0,1295,1770,321,0,499,338
白龙,IJN Hakuryū,4,399052,7,1417,0,0,61,88,46,0,32,14,36893,0,0,1295,1770,321,0,499,338
白龙,IJN Hakuryū,5,399053,7,1417,0,0,61,88,46,0,32,14,36893,0,0,1295,1770,321,0,499,338
白龙,IJN Hakuryū,6,399054,7,1417,0,0,61,88,46,0,32,14,36893,0,0,1295,1770,321,0,499,338
四万十,IJN Shimanto,3,399061,2,916,33,81,86,0,57,0,57,30,22710,664,1700,1746,0,399,0,816,495
四万十,IJN Shimanto,4,399062,2,916,33,81,86,0,57,0,57,30,22710,664,1700,1746,0,399,0,816,495
四万十,IJN Shimanto,5,399063,2,916,33,81,86,0,57,0,57,30,22710,664,1700,1746,0,399,0,816,495
四万十,IJN Shimanto,6,399064,2,916,33,81,86,0,57,0,57,30,22710,664,1700,1746,0,399,0,816,495
Z1,KMS Leberecht Maass,2,401011,1,334,12,86,29,0,76,0,63,55,9370,170,1048,629,0,529,0,975,1020
Z1,KMS Leberecht Maass,3,401012,1,415,15,107,36,0,76,0,63,55,9370,170,1048,629,0,529,0,975,1020
Z1,KMS Leberecht Maass,4,401013,1,578,21,150,50,0,76,0,63,55,9370,170,1048,629,0,529,0,975,1020
Z1,KMS Leberecht Maass,5,401014,1,822,30,214,71,0,76,0,63,55,9370,170,1048,629,0,529,0,975,1020
Z2,KMS Georg Thiele,2,401021,1,334,16,83,29,0,76,0,64,55,9370,216,1015,629,0,526,0,987,1020
Z2,KMS Georg Thiele,3,401022,1,415,20,103,36,0,76,0,64,55,9370,216,1015,629,0,526,0,987,1020
Z2,KMS Georg Thiele,4,401023,1,578,28,144,50,0,76,0,64,55,9370,216,1015,629,0,526,0,987,1020
Z2,KMS Georg Thiele,5,401024,1,822,39,206,71,0,76,0,64,55,9370,216,1015,629,0,526,0,987,1020
Z16,KMS Friedrich Eckoldt,2,401161,1,335,13,87,28,0,78,0,69,55,9405,174,1057,615,0,541,0,1062,1020
Z16,KMS Friedrich Eckoldt,3,401162,1,417,16,109,35,0,78,0,69,55,9405,174,1057,615,0,541,0,1062,1020
Z16,KMS Friedrich Eckoldt,4,401163,1,580,22,152,49,0,78,0,69,55,9405,174,1057,615,0,541,0,1062,1020
Z16,KMS Friedrich Eckoldt,5,401164,1,825,32,217,69,0,78,0,69,55,9405,174,1057,615,0,541,0,1062,1020
Z18,KMS Hans Lüdemann,2,401181,1,330,13,84,28,0,74,0,67,55,9278,174,1031,604,0,513,0,1026,1020
